country_name,vaccine_name,avg_coverage,total_cases
Yemen,"Pneumococcal conjugate vaccine, 2nd dose",86.64958333333334,16953984.0
Mexico,"HepB, 3rd dose",86.63338028169015,54365904.0
Zimbabwe,"Pneumococcal conjugate vaccine, final dose",86.62028571428571,23803344.0
Malta,"Hib, 3rd dose",86.61959459459459,657914.0
Ecuador,Influenza health care workers,86.60199999999999,562872.0
Honduras,"Pneumococcal conjugate vaccine, final dose",86.59641025641027,4385520.0
European Region,"Measles-containing vaccine, 1st dose",86.56818181818181,697571776.0
Italy,"Tetanus-containing vaccine, 4th dose (1st booster)",86.561,13313232.0
Morocco,"Polio, 3rd dose",86.55833333333334,65621604.0
New Zealand,"Rubella-containing vaccine, 1st dose",86.55757142857142,4982976.0
Morocco,"DTP-containing vaccine, 3rd dose",86.54166666666667,65621604.0
Anguilla,"Diphtheria-containing vaccine, 5th dose (2nd booster)",86.53166666666667,324.0
Iraq,"Inactivated polio-containing vaccine, 2nd dose",86.52444444444444,8026047.0
Pakistan,"Pneumococcal conjugate vaccine, 2nd dose",86.52047619047619,28779264.0
Estonia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",86.50769230769231,820593.0
South Africa,"Inactivated polio-containing vaccine, 1st dose",86.49368421052633,11851437.0
Panama,"Inactivated polio-containing vaccine, 2nd dose",86.49333333333334,365967.0
United Kingdom of Great Britain and Northern Ireland,"Rubella-containing vaccine, 1st dose",86.48807228915662,123945725.0
Chile,"Pertussis-containing vaccine, 4th dose (1st booster)",86.476,3014868.0
Chile,"Tetanus-containing vaccine, 4th dose (1st booster)",86.476,3014868.0
United Kingdom of Great Britain and Northern Ireland,"DTP-containing vaccine, 3rd dose",86.4603125,186647680.0
High income,"Measles-containing vaccine, 1st dose",86.45454545454545,
Latin America and the Caribbean,BCG (Baccille Calmette Guérin) vaccine,86.45454545454545,
Region of the Americas,BCG (Baccille Calmette Guérin) vaccine,86.45454545454545,240393384.0
Italy,"Diphtheria-containing vaccine, 4th dose (1st booster)",86.45299999999999,13313232.0
Poland,"Diphtheria-containing vaccine, 4th dose (1st booster)",86.45,12513314.0
Poland,"Tetanus-containing vaccine, 4th dose (1st booster)",86.45,12513314.0
Poland,"Pertussis-containing vaccine, 4th dose (1st booster)",86.44875,12513314.0
Albania,Protection at birth (PAB) against neonatal tetanus,86.44117647058823,10060913.0
Azerbaijan,"Pneumococcal conjugate vaccine, 2nd dose",86.43714285714286,2041584.0
Switzerland,"Measles-containing vaccine, 2nd dose",86.42916666666666,23330924.0
Mongolia,"Pneumococcal conjugate vaccine, final dose",86.42904761904762,7568400.0
Gambia,Protection at birth (PAB) against neonatal tetanus,86.39282608695652,1069866.0
El Salvador,"HepB, birth dose (given within 24 hours of birth)",86.3725925925926,3953232.0
Solomon Islands,"DTP-containing vaccine, 1st dose",86.37091954022989,2478756.0
Ghana,"Malaria vaccine, 1st dose",86.37,3622720.0
Suriname,"DTP-containing vaccine, 1st dose",86.3629702970297,239715.0
Democratic People's Republic of Korea,BCG (Baccille Calmette Guérin) vaccine,86.35484615384615,4650888.0
British Virgin Islands,"Inactivated polio-containing vaccine, 1st dose",86.34615384615384,4018.0
Viet Nam,"Measles-containing vaccine, 2nd dose",86.33540540540541,140688912.0
Australia,"HPV Vaccination coverage by age 15, first dose, females",86.33333333333333,5245282.0
Brunei Darussalam,"HPV Vaccination program coverage, first dose, females",86.33333333333333,62188.0
Curaçao,"Measles-containing vaccine, 1st dose",86.33333333333333,42.0
Curaçao,"Rubella-containing vaccine, 1st dose",86.33333333333333,42.0
Bahrain,"Tetanus-containing vaccine, 6th dose (3rd booster)",86.31666666666666,106344.0
San Marino,"Measles-containing vaccine, 2nd dose",86.31235294117647,15385.0
Dominica,"Diphtheria-containing vaccine, 4th dose (1st booster)",86.31,5880.0
Dominica,"Pertussis-containing vaccine, 4th dose (1st booster)",86.31,5880.0
Georgia,"Polio, 3rd dose",86.30285714285714,5583550.0
New Caledonia,"HepB, 3rd dose",86.29583333333333,236927.0
Panama,"HPV Vaccination program coverage, first dose, females",86.28571428571429,569282.0
Mauritania,"Rotavirus, 1st dose",86.27052631578948,5547456.0
Mali,"DTP-containing vaccine, 1st dose",86.2704705882353,46142600.0
Nepal,"Fractional inactivated polio-containing vaccine, 1st dose",86.259,12101712.0
Anguilla,"Measles-containing vaccine, 1st dose",86.24964285714285,1674.0
Lebanon,"HepB, birth dose (given within 24 hours of birth)",86.23955223880597,1133928.0
Kenya,"Pneumococcal conjugate vaccine, 1st dose",86.23222222222222,89772032.0
Bhutan,"HPV Vaccination coverage by age 15, last dose, females",86.23076923076923,978068.0
Fiji,"HPV Vaccination coverage by age 15, first dose, females",86.22222222222223,170128.0
Panama,"Rotavirus, last dose",86.20203703703703,2195802.0
Botswana,"Vitamin A, 1st dose",86.18913043478261,3838532.0
United Arab Emirates,"DTP-containing vaccine, 3rd dose",86.18451612903226,5065500.0
East Asia and the Pacific,"DTP-containing vaccine, 1st dose",86.18181818181819,
El Salvador,"DTP-containing vaccine, 1st dose",86.17082568807339,5984754.0
Cabo Verde,"Polio, 3rd dose",86.16964601769912,4745760.0
Italy,"Pertussis-containing vaccine, 4th dose (1st booster)",86.16,13313232.0
Developed countries,"Measles-containing vaccine, 1st dose",86.1590909090909,
Singapore,"Pneumococcal conjugate vaccine, 1st dose",86.157,911016.0
United Arab Emirates,"Polio, 3rd dose",86.1460975609756,5065500.0
Serbia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",86.14285714285714,20662576.0
Colombia,"Rotavirus, 1st dose",86.13466666666666,13497152.0
Burkina Faso,"Pneumococcal conjugate vaccine, final dose",86.12375,34635840.0
Georgia,"Diphtheria-containing vaccine, 4th dose (1st booster)",86.12,683700.0
Georgia,"Pertussis-containing vaccine, 4th dose (1st booster)",86.12,683700.0
Georgia,"Tetanus-containing vaccine, 4th dose (1st booster)",86.12,683700.0
Barbados,"Polio, 3rd dose",86.109375,37073.0
Trinidad and Tobago,"Hib, 3rd dose",86.0956,2215427.0
Republic of Moldova,"Pertussis-containing vaccine, 4th dose (1st booster)",86.095,1096152.0
Serbia,"Diphtheria-containing vaccine, 4th dose (1st booster)",86.08333333333333,3350688.0
Serbia,"Pertussis-containing vaccine, 4th dose (1st booster)",86.08333333333333,3350688.0
Serbia,"Tetanus-containing vaccine, 4th dose (1st booster)",86.08333333333333,3350688.0
Liberia,Typhoid conjugate vaccine,86.07833333333333,652260.0
North Macedonia,"Hib, 3rd dose",86.05511111111112,2383191.0
Eritrea,"Hib, 3rd dose",86.05510204081632,3694990.0
Oman,Protection at birth (PAB) against neonatal tetanus,86.04879310344828,10860416.0
Dominica,"Hib, 3rd dose",86.03482142857142,49490.0
Eswatini,BCG (Baccille Calmette Guérin) vaccine,86.0316,13622400.0
Finland,"Rotavirus, last dose",86.025,1799336.0
Bahamas,"Polio, 3rd dose",86.0173076923077,507130.0
Bhutan,BCG (Baccille Calmette Guérin) vaccine,86.01346153846154,9221784.0
Latvia,"Hib, 3rd dose",86.006,1752023.0
Mexico,Influenza child age group 1,86.00333333333333,3020328.0
Andorra,"Meningococcal B vaccine, last dose",86.0,666.0
Benin,"Diphtheria-containing vaccine, 4th dose (1st booster)",86.0,2502792.0
Benin,"Diphtheria-containing vaccine, 5th dose (2nd booster)",86.0,2502792.0
Brazil,Meningococcal A conjugate vaccine,86.0,16500228.0
Peru,"HPV Vaccination program coverage, first dose, males",86.0,3203424.0
Peru,"HPV Vaccination program coverage, last dose, males",86.0,3203424.0
Philippines,"Japanese encephalitis vaccine, 1st dose",86.0,7208928.0
Senegal,"Inactivated polio-containing vaccine, 2nd dose",86.0,4738941.0
Sint Maarten (Dutch part),"Diphtheria-containing vaccine, 4th dose (1st booster)",86.0,3.0
Sint Maarten (Dutch part),"Pertussis-containing vaccine, 4th dose (1st booster)",86.0,2.0
Sint Maarten (Dutch part),"Pneumococcal conjugate vaccine, 1st dose",86.0,4.0
Sint Maarten (Dutch part),"Tetanus-containing vaccine, 4th dose (1st booster)",86.0,2.0
Colombia,"Rotavirus, last dose",85.98400000000001,21089300.0
Brazil,"Pneumococcal conjugate vaccine, 2nd dose",85.97272727272727,33000456.0
Italy,"Pneumococcal conjugate vaccine, final dose",85.96675675675677,54362364.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),"Pertussis-containing vaccine, 4th dose (1st booster)",85.96600000000001,392.0
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),"Tetanus-containing vaccine, 4th dose (1st booster)",85.96600000000001,392.0
Serbia,"Diphtheria-containing vaccine, 6th dose (3rd booster)",85.96333333333332,3350688.0
Serbia,"Tetanus-containing vaccine, 6th dose (3rd booster)",85.96333333333332,3350688.0
Brazil,Influenza health care workers,85.962,8250114.0
Peru,"Rubella-containing vaccine, 1st dose",85.95711538461539,18076464.0
High income: oecd,"Measles-containing vaccine, 1st dose",85.95454545454545,
Eritrea,"DTP-containing vaccine, 1st dose",85.95113924050634,3394235.0
Qatar,"DTP-containing vaccine, 3rd dose",85.93984496124031,2341221.0
Sao Tome and Principe,"Pneumococcal conjugate vaccine, 2nd dose",85.93249999999999,83200.0
El Salvador,"Rotavirus, last dose",85.91388888888889,2964924.0
Zambia,"Pneumococcal conjugate vaccine, final dose",85.91166666666666,48245232.0
Malta,"HPV Vaccination program coverage, first dose, females",85.9090909090909,91196.0
Chile,"Diphtheria-containing vaccine, 5th dose (2nd booster)",85.9,3014868.0
Senegal,"HepB, 3rd dose",85.88962962962962,53707998.0
Lesotho,"DTP-containing vaccine, 1st dose",85.88123595505618,7308480.0
Mexico,"Inactivated polio-containing vaccine, 2nd dose",85.87571428571428,3523716.0
Estonia,"HepB, 3rd dose",85.8589393939394,1135341.0
Italy,"Measles-containing vaccine, 2nd dose",85.85862068965517,102068112.0
Viet Nam,"HepB, 3rd dose",85.85766666666667,161867888.0
North Macedonia,"Tetanus-containing vaccine, 6th dose (3rd booster)",85.848,273930.0
Poland,"Diphtheria-containing vaccine, 5th dose (2nd booster)",85.8425,12513314.0
Poland,"Tetanus-containing vaccine, 5th dose (2nd booster)",85.8425,12513314.0
Mauritius,"Pneumococcal conjugate vaccine, 2nd dose",85.84124999999999,32976.0
United Arab Emirates,"Measles-containing vaccine, 1st dose",85.83130081300813,5065500.0
Saint Lucia,"Inactivated polio-containing vaccine, 1st dose",85.82222222222222,86971.0
Norway,"HPV Vaccination coverage by age 15, first dose, females",85.81818181818181,1647982.0
Republic of Korea,"Measles-containing vaccine, 1st dose",85.7951304347826,28937760.0
Russian Federation,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",85.79230769230769,245509784.0
Libya,"Vitamin A, 1st dose",85.79,2420804.0
Bangladesh,"Fractional inactivated polio-containing vaccine, 2nd dose",85.78800000000001,9929148.0
Middle East and North Africa,"DTP-containing vaccine, 1st dose",85.75,
Grenada,"DTP-containing vaccine, 3rd dose",85.74921875,284460.0
Grenada,"Polio, 3rd dose",85.74220472440946,284460.0
Libya,"Measles-containing vaccine, 1st dose",85.73350877192983,5133774.0
Developed economy,"Measles-containing vaccine, 1st dose",85.72727272727273,
Niue,"Tetanus-containing vaccine, 5th dose (2nd booster)",85.71428571428571,2180.0
Chile,"HPV Vaccination program coverage, first dose, females",85.7,3517346.0
Indonesia,"DTP-containing vaccine, 1st dose",85.68725274725274,153351120.0
Barbados,"HepB, 3rd dose",85.6853846153846,30281.0
El Salvador,"Diphtheria-containing vaccine, 5th dose (2nd booster)",85.67833333333333,658872.0
El Salvador,"Tetanus-containing vaccine, 5th dose (2nd booster)",85.67833333333333,658872.0
Guinea-Bissau,"DTP-containing vaccine, 1st dose",85.67451219512196,4290880.0
Argentina,"HepB, 3rd dose",85.67318181818182,62958168.0
Andorra,Meningococcal B vaccine,85.67,666.0
Albania,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",85.66999999999999,11875176.0
Brunei Darussalam,"HPV Vaccination coverage by age 15, last dose, females",85.66666666666667,62188.0
Jamaica,"Hib, 3rd dose",85.66107692307693,2117165.0
Barbados,"Hib, 3rd dose",85.65492307692307,28866.0
Barbados,"DTP-containing vaccine, 3rd dose",85.6484496124031,37073.0
Bosnia and Herzegovina,"Inactivated polio-containing vaccine, 1st dose",85.62166666666667,1337016.0
Tuvalu,"Polio, 3rd dose",85.6069465648855,147444.0
France,Influenza residents living in long term care facilities,85.60000000000001,3541395.0
Côte d'Ivoire,Influenza health care workers,85.5925,5425464.0
Georgia,"Measles-containing vaccine, 1st dose",85.5844,5697500.0
Russian Federation,"Pneumococcal conjugate vaccine, 2nd dose",85.58176470588235,86650512.0
Honduras,"Inactivated polio-containing vaccine, 1st dose",85.57925925925926,2649585.0
Armenia,"Hib, 3rd dose",85.56644444444444,4923919.0
Jordan,"Measles-containing vaccine, 1st dose",85.55953846153845,14129830.0
Costa Rica,"Tetanus-containing vaccine, 5th dose (2nd booster)",85.55555555555556,388104.0
Portugal,"HepB, 3rd dose",85.55074626865672,4314200.0
New Zealand,"Measles-containing vaccine, 1st dose",85.54466666666667,7352928.0
Ecuador,"Pneumococcal conjugate vaccine, 2nd dose",85.53666666666666,2251488.0
European Region,BCG (Baccille Calmette Guérin) vaccine,85.52272727272727,697571776.0
Chile,"HPV Vaccination coverage by age 15, first dose, females",85.5,3517346.0
Wallis and Futuna,"Measles-containing vaccine, 1st dose",85.493,28085.0
Cyprus,"DTP-containing vaccine, 3rd dose",85.49021052631579,91512.0
Eswatini,"Pneumococcal conjugate vaccine, 2nd dose",85.48647058823529,2534400.0
Romania,"Rubella-containing vaccine, 1st dose",85.48580000000001,79910625.0
Burkina Faso,"Pneumococcal conjugate vaccine, 2nd dose",85.48555555555555,17317920.0
Uzbekistan,"Pneumococcal conjugate vaccine, final dose",85.48041666666667,4704336.0
Djibouti,"Pneumococcal conjugate vaccine, 1st dose",85.47272727272727,408960.0
Cayman Islands,"Diphtheria-containing vaccine, 4th dose (1st booster)",85.472,600.0
Cayman Islands,"Pertussis-containing vaccine, 4th dose (1st booster)",85.472,600.0
Cayman Islands,"Tetanus-containing vaccine, 4th dose (1st booster)",85.472,600.0
Turks and Caicos Islands,"DTP-containing vaccine, 3rd dose",85.46285714285713,10556.0
Romania,"Inactivated polio-containing vaccine, 1st dose",85.46133333333334,25383375.0
Honduras,BCG (Baccille Calmette Guérin) vaccine,85.45568181818182,12060180.0
Gambia,"Measles-containing vaccine, 1st dose",85.45201680672268,2156714.0
Peru,BCG (Baccille Calmette Guérin) vaccine,85.44318181818181,30203712.0
Lao People's Democratic Republic,"Pneumococcal conjugate vaccine, 1st dose",85.42818181818181,2338080.0
Eritrea,"HepB, 3rd dose",85.41692307692308,3737955.0
Malta,"DTP-containing vaccine, 3rd dose",85.41216216216216,801222.0
Benin,"Hib, 3rd dose",85.40877192982457,20230902.0
New Zealand,"DTP-containing vaccine, 3rd dose",85.39521739130436,7656768.0
Belgium,"Rotavirus, last dose",85.365,10603850.0
Uzbekistan,"Rotavirus, 1st dose",85.3552380952381,3136224.0
Burkina Faso,"Rubella-containing vaccine, 1st dose",85.35428571428572,60612720.0
Palau,"Measles-containing vaccine, 2nd dose",85.35222222222222,8835.0
Greece,"Measles-containing vaccine, 1st dose",85.3452380952381,11749575.0
Mauritius,"Rotavirus, 1st dose",85.33777777777777,43968.0
Botswana,"DTP-containing vaccine, 3rd dose",85.32775,7112574.0
Canada,"HPV Female, final dose",85.32666666666667,2602236.0
Algeria,"Pneumococcal conjugate vaccine, final dose",85.322,11571588.0
Lao People's Democratic Republic,"Pneumococcal conjugate vaccine, 2nd dose",85.31045454545455,1753560.0
India,"Rubella-containing vaccine, 1st dose",85.30999999999999,687305120.0
Brazil,"HPV Vaccination program coverage, first dose, females",85.3,19250266.0
India,"Fractional inactivated polio-containing vaccine, 2nd dose",85.27916666666667,103095768.0
Viet Nam,"Japanese encephalitis vaccine, last dose",85.265,9076704.0
Republic of Moldova,Influenza chronic adult,85.26,548076.0
Algeria,"DTP-containing vaccine, 3rd dose",85.25843137254903,30857568.0
Peru,"HepB, 3rd dose",85.24757142857143,24940944.0
Mozambique,"Hib, 3rd dose",85.24560975609756,35466958.0
Kazakhstan,Influenza pregnant women,85.2425,1395180.0
Croatia,"Diphtheria-containing vaccine, 5th dose (2nd booster)",85.241,191364.0
Croatia,"Tetanus-containing vaccine, 5th dose (2nd booster)",85.241,191364.0
Marshall Islands,"Pneumococcal conjugate vaccine, 1st dose",85.23964285714285,50730.0
Guatemala,"Pneumococcal conjugate vaccine, 1st dose",85.23083333333334,1863072.0
Sudan,"HepB, 3rd dose",85.22686274509803,69164894.0
Sweden,"HPV Vaccination program coverage, first dose, females",85.22222222222223,2632350.0
Morocco,"Measles-containing vaccine, 1st dose",85.20338983050847,65083722.0
Poland,"Pneumococcal conjugate vaccine, final dose",85.176875,45502960.0
Samoa,"Diphtheria-containing vaccine, 6th dose (3rd booster)",85.175,133788.0
Samoa,"Tetanus-containing vaccine, 6th dose (3rd booster)",85.175,133788.0
Nepal,"DTP-containing vaccine, 1st dose",85.16239130434782,92779792.0
Uzbekistan,"Hib, 3rd dose",85.16230769230769,8820630.0
Costa Rica,"Rotavirus, last dose",85.15266666666666,1617100.0
Vanuatu,"DTP-containing vaccine, 1st dose",85.135,974556.0
Botswana,BCG (Baccille Calmette Guérin) vaccine,85.12680327868853,7112574.0
Senegal,"Pneumococcal conjugate vaccine, 2nd dose",85.12,12637176.0
Western Pacific Region,"Polio, 3rd dose",85.11363636363636,991817508.0
Dominica,"Diphtheria-containing vaccine, 6th dose (3rd booster)",85.11166666666666,5880.0
Dominica,"Tetanus-containing vaccine, 6th dose (3rd booster)",85.11166666666666,5880.0
